Id problem,Weights,Prices,Capacity,Best picks,Best price,Average Weights,Average Prices,Cost function,Constraint,Problem
3589,"[45, 47, 49, 16, 21]","[18, 10, 18, 7, 2]",16,"[0, 0, 0, 1, 0]",7.000000000073213,35.6,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 47, 49, 16, 21], 'prices': [18, 10, 18, 7, 2], 'capacity': 16}"
3590,"[36, 28, 41, 26, 32]","[5, 19, 18, 17, 12]",71,"[0, 1, 0, 1, 0]",43.463414634108275,32.6,14.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 28, 41, 26, 32], 'prices': [5, 19, 18, 17, 12], 'capacity': 71}"
3591,"[13, 38, 23, 39, 6]","[17, 13, 19, 15, 18]",31,"[1, 0, 1, 0, 1]",44.91304347801152,23.8,16.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 38, 23, 39, 6], 'prices': [17, 13, 19, 15, 18], 'capacity': 31}"
3592,"[29, 21, 5, 27, 4]","[17, 4, 1, 14, 6]",71,"[1, 0, 1, 1, 1]",39.14285714283318,17.2,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [29, 21, 5, 27, 4], 'prices': [17, 4, 1, 14, 6], 'capacity': 71}"
3593,"[47, 42, 32, 23, 14]","[17, 1, 9, 18, 19]",26,"[0, 0, 0, 1, 1]",28.39130434786553,31.6,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [47, 42, 32, 23, 14], 'prices': [17, 1, 9, 18, 19], 'capacity': 26}"
3594,"[12, 30, 40, 6, 35]","[19, 7, 1, 16, 1]",81,"[1, 1, 0, 1, 1]",42.942857142858045,24.6,8.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [12, 30, 40, 6, 35], 'prices': [19, 7, 1, 16, 1], 'capacity': 81}"
3595,"[29, 46, 13, 49, 33]","[2, 6, 8, 2, 7]",86,"[0, 1, 1, 0, 1]",20.21739130434817,34.0,5.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [29, 46, 13, 49, 33], 'prices': [2, 6, 8, 2, 7], 'capacity': 86}"
3596,"[35, 28, 30, 29, 32]","[7, 11, 2, 19, 11]",33,"[0, 0, 0, 1, 0]",20.571428571437654,30.8,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [35, 28, 30, 29, 32], 'prices': [7, 11, 2, 19, 11], 'capacity': 33}"
3597,"[16, 8, 33, 39, 32]","[19, 6, 7, 8, 18]",69,"[1, 1, 0, 0, 1]",45.757575757282595,25.6,11.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [16, 8, 33, 39, 32], 'prices': [19, 6, 7, 8, 18], 'capacity': 69}"
3598,"[7, 20, 40, 4, 23]","[17, 10, 16, 6, 18]",87,"[1, 1, 1, 1, 1]",64.20000000004075,18.8,13.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [7, 20, 40, 4, 23], 'prices': [17, 10, 16, 6, 18], 'capacity': 87}"
3599,"[2, 35, 37, 16, 49]","[17, 6, 19, 17, 16]",99,"[1, 0, 1, 1, 1]",67.36734693879353,27.8,15.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [2, 35, 37, 16, 49], 'prices': [17, 6, 19, 17, 16], 'capacity': 99}"
3600,"[20, 11, 10, 42, 15]","[19, 11, 10, 14, 13]",47,"[1, 1, 1, 0, 0]",45.200000000105234,19.6,13.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [20, 11, 10, 42, 15], 'prices': [19, 11, 10, 14, 13], 'capacity': 47}"
3601,"[18, 16, 1, 5, 47]","[8, 3, 3, 1, 15]",43,"[1, 0, 1, 0, 1]",18.65957446833867,17.4,6.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [18, 16, 1, 5, 47], 'prices': [8, 3, 3, 1, 15], 'capacity': 43}"
3602,"[23, 25, 33, 48, 40]","[12, 10, 1, 13, 13]",39,"[1, 1, 0, 0, 0]",18.39999999996081,33.8,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [23, 25, 33, 48, 40], 'prices': [12, 10, 1, 13, 13], 'capacity': 39}"
3603,"[34, 10, 41, 36, 20]","[11, 1, 5, 9, 4]",90,"[1, 0, 0, 1, 1]",24.00000000000088,28.2,6.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 10, 41, 36, 20], 'prices': [11, 1, 5, 9, 4], 'capacity': 90}"
3604,"[34, 25, 16, 18, 31]","[19, 19, 18, 19, 10]",89,"[1, 1, 1, 1, 0]",72.764705882376,24.8,17.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 25, 16, 18, 31], 'prices': [19, 19, 18, 19, 10], 'capacity': 89}"
3605,"[6, 49, 28, 34, 8]","[6, 1, 11, 16, 15]",52,"[1, 0, 0, 1, 1]",38.57142857141869,25.0,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [6, 49, 28, 34, 8], 'prices': [6, 1, 11, 16, 15], 'capacity': 52}"
3606,"[24, 14, 21, 11, 35]","[15, 8, 8, 8, 1]",18,"[0, 0, 0, 1, 0]",12.37499999999017,21.0,8.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 14, 21, 11, 35], 'prices': [15, 8, 8, 8, 1], 'capacity': 18}"
3607,"[30, 18, 33, 28, 46]","[14, 6, 4, 13, 16]",58,"[1, 0, 0, 1, 0]",27.000000000016765,31.0,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 18, 33, 28, 46], 'prices': [14, 6, 4, 13, 16], 'capacity': 58}"
3608,"[26, 5, 15, 49, 27]","[8, 13, 15, 6, 5]",54,"[1, 1, 1, 0, 0]",37.48148148145248,24.4,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [26, 5, 15, 49, 27], 'prices': [8, 13, 15, 6, 5], 'capacity': 54}"
3609,"[48, 12, 21, 6, 44]","[15, 11, 10, 15, 18]",66,"[0, 1, 1, 1, 1]",47.045454545337634,26.2,13.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [48, 12, 21, 6, 44], 'prices': [15, 11, 10, 15, 18], 'capacity': 66}"
3610,"[5, 7, 19, 10, 16]","[13, 1, 3, 4, 17]",32,"[1, 0, 0, 1, 1]",34.15789473684311,11.4,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 7, 19, 10, 16], 'prices': [13, 1, 3, 4, 17], 'capacity': 32}"
3611,"[9, 2, 3, 43, 40]","[14, 6, 13, 14, 12]",93,"[1, 1, 1, 1, 1]",57.80000000000118,19.4,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [9, 2, 3, 43, 40], 'prices': [14, 6, 13, 14, 12], 'capacity': 93}"
3612,"[7, 2, 47, 42, 24]","[13, 2, 7, 1, 9]",38,"[1, 1, 0, 0, 1]",24.744680851033763,24.4,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [7, 2, 47, 42, 24], 'prices': [13, 2, 7, 1, 9], 'capacity': 38}"
3613,"[21, 31, 5, 6, 22]","[8, 10, 5, 19, 2]",91,"[1, 1, 1, 1, 1]",44.0,17.0,8.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [21, 31, 5, 6, 22], 'prices': [8, 10, 5, 19, 2], 'capacity': 91}"
3614,"[11, 29, 5, 48, 4]","[16, 9, 10, 10, 18]",71,"[1, 1, 1, 0, 1]",57.58333333324191,19.4,12.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [11, 29, 5, 48, 4], 'prices': [16, 9, 10, 10, 18], 'capacity': 71}"
3615,"[25, 12, 20, 33, 44]","[10, 14, 4, 12, 8]",61,"[1, 1, 0, 1, 0]",32.72727272726074,26.8,9.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 12, 20, 33, 44], 'prices': [10, 14, 4, 12, 8], 'capacity': 61}"
3616,"[13, 32, 6, 41, 39]","[8, 8, 16, 11, 4]",84,"[1, 1, 1, 1, 0]",41.00000000001633,26.2,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 32, 6, 41, 39], 'prices': [8, 8, 16, 11, 4], 'capacity': 84}"
3617,"[36, 39, 30, 28, 18]","[15, 10, 19, 4, 4]",92,"[1, 1, 1, 0, 0]",40.666666666696884,30.2,10.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 39, 30, 28, 18], 'prices': [15, 10, 19, 4, 4], 'capacity': 92}"
3618,"[5, 14, 22, 4, 36]","[8, 13, 6, 18, 6]",27,"[1, 1, 0, 1, 0]",40.09090909091225,16.2,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 14, 22, 4, 36], 'prices': [8, 13, 6, 18, 6], 'capacity': 27}"
3619,"[8, 28, 31, 37, 31]","[2, 8, 9, 7, 19]",95,"[1, 1, 1, 0, 1]",37.25000000003537,27.0,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 28, 31, 37, 31], 'prices': [2, 8, 9, 7, 19], 'capacity': 95}"
3620,"[41, 41, 25, 12, 40]","[4, 1, 2, 10, 6]",82,"[1, 0, 0, 1, 1]",18.92682926829487,31.8,4.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 41, 25, 12, 40], 'prices': [4, 1, 2, 10, 6], 'capacity': 82}"
3621,"[4, 38, 13, 11, 16]","[5, 6, 9, 11, 4]",37,"[1, 0, 1, 1, 1]",27.249999999986535,16.4,7.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 38, 13, 11, 16], 'prices': [5, 6, 9, 11, 4], 'capacity': 37}"
3622,"[16, 32, 37, 32, 35]","[15, 9, 14, 16, 5]",19,"[1, 0, 0, 0, 0]",16.500000000079957,30.4,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [16, 32, 37, 32, 35], 'prices': [15, 9, 14, 16, 5], 'capacity': 19}"
3623,"[2, 7, 1, 5, 21]","[15, 5, 2, 5, 10]",35,"[1, 1, 1, 1, 1]",36.52380952380205,7.2,7.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [2, 7, 1, 5, 21], 'prices': [15, 5, 2, 5, 10], 'capacity': 35}"
3624,"[24, 21, 14, 30, 46]","[10, 19, 9, 3, 13]",58,"[1, 1, 1, 0, 0]",37.58333333307044,27.0,10.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 21, 14, 30, 46], 'prices': [10, 19, 9, 3, 13], 'capacity': 58}"
3625,"[17, 19, 48, 10, 16]","[4, 6, 10, 2, 13]",27,"[0, 1, 0, 0, 1]",16.47368421054987,22.0,7.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 19, 48, 10, 16], 'prices': [4, 6, 10, 2, 13], 'capacity': 27}"
3626,"[38, 5, 47, 45, 13]","[14, 13, 13, 9, 18]",55,"[1, 1, 0, 0, 1]",44.63157894739527,29.6,13.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [38, 5, 47, 45, 13], 'prices': [14, 13, 13, 9, 18], 'capacity': 55}"
3627,"[30, 35, 18, 11, 41]","[3, 7, 5, 10, 19]",72,"[0, 0, 1, 1, 1]",34.399999999986875,27.0,8.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 35, 18, 11, 41], 'prices': [3, 7, 5, 10, 19], 'capacity': 72}"
3628,"[24, 44, 11, 42, 46]","[10, 7, 11, 16, 15]",90,"[1, 0, 1, 1, 0]",41.23913043476665,33.4,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 44, 11, 42, 46], 'prices': [10, 7, 11, 16, 15], 'capacity': 90}"
3629,"[27, 38, 40, 39, 28]","[5, 6, 16, 9, 15]",45,"[0, 0, 0, 0, 1]",21.79999999985872,34.4,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [27, 38, 40, 39, 28], 'prices': [5, 6, 16, 9, 15], 'capacity': 45}"
3630,"[2, 22, 31, 37, 18]","[14, 15, 19, 14, 15]",91,"[1, 1, 1, 0, 1]",69.81081081088352,22.0,15.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [2, 22, 31, 37, 18], 'prices': [14, 15, 19, 14, 15], 'capacity': 91}"
3631,"[10, 25, 6, 17, 16]","[14, 9, 4, 10, 11]",26,"[1, 0, 0, 0, 1]",24.999999999822727,14.8,9.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [10, 25, 6, 17, 16], 'prices': [14, 9, 4, 10, 11], 'capacity': 26}"
3632,"[34, 37, 25, 37, 10]","[14, 3, 10, 6, 5]",48,"[1, 0, 0, 0, 1]",20.60000000003678,28.6,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 37, 25, 37, 10], 'prices': [14, 3, 10, 6, 5], 'capacity': 48}"
3633,"[35, 14, 2, 47, 47]","[15, 13, 7, 4, 3]",25,"[0, 1, 1, 0, 0]",23.857142857192677,29.0,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [35, 14, 2, 47, 47], 'prices': [15, 13, 7, 4, 3], 'capacity': 25}"
3634,"[22, 31, 45, 37, 15]","[17, 17, 16, 10, 2]",63,"[1, 1, 0, 0, 0]",37.55555555558701,30.0,12.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [22, 31, 45, 37, 15], 'prices': [17, 17, 16, 10, 2], 'capacity': 63}"
3635,"[46, 39, 19, 1, 34]","[7, 13, 16, 8, 9]",91,"[0, 1, 1, 1, 1]",45.47058823523165,27.8,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [46, 39, 19, 1, 34], 'prices': [7, 13, 16, 8, 9], 'capacity': 91}"
3636,"[40, 17, 27, 1, 35]","[13, 1, 7, 7, 13]",83,"[1, 0, 0, 1, 1]",34.81481481478157,24.0,8.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [40, 17, 27, 1, 35], 'prices': [13, 1, 7, 7, 13], 'capacity': 83}"
3637,"[8, 23, 20, 46, 47]","[14, 7, 19, 15, 5]",38,"[1, 0, 1, 0, 0]",36.26086956666823,28.8,12.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 23, 20, 46, 47], 'prices': [14, 7, 19, 15, 5], 'capacity': 38}"
3638,"[2, 21, 20, 12, 12]","[8, 18, 8, 16, 11]",79,"[1, 1, 1, 1, 1]",61.0,13.4,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [2, 21, 20, 12, 12], 'prices': [8, 18, 8, 16, 11], 'capacity': 79}"
3639,"[41, 14, 36, 40, 27]","[17, 2, 12, 4, 19]",69,"[1, 0, 0, 0, 1]",36.33333333332561,31.6,10.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 14, 36, 40, 27], 'prices': [17, 2, 12, 4, 19], 'capacity': 69}"
3640,"[37, 30, 46, 26, 48]","[13, 16, 19, 7, 1]",75,"[0, 1, 1, 0, 0]",34.58695652152588,37.4,11.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [37, 30, 46, 26, 48], 'prices': [13, 16, 19, 7, 1], 'capacity': 75}"
3641,"[8, 31, 29, 5, 42]","[7, 1, 13, 19, 6]",22,"[1, 0, 0, 1, 0]",30.034482758580552,23.0,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 31, 29, 5, 42], 'prices': [7, 1, 13, 19, 6], 'capacity': 22}"
3642,"[43, 43, 35, 23, 8]","[12, 19, 11, 15, 3]",46,"[0, 1, 0, 1, 0]",25.1627906972437,30.4,12.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [43, 43, 35, 23, 8], 'prices': [12, 19, 11, 15, 3], 'capacity': 46}"
3643,"[8, 39, 21, 37, 39]","[6, 15, 15, 1, 12]",23,"[1, 0, 1, 0, 0]",16.71428571426157,28.8,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 39, 21, 37, 39], 'prices': [6, 15, 15, 1, 12], 'capacity': 23}"
3644,"[38, 28, 48, 13, 28]","[3, 17, 13, 3, 4]",43,"[0, 1, 0, 0, 0]",21.062500000260243,31.0,8.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [38, 28, 48, 13, 28], 'prices': [3, 17, 13, 3, 4], 'capacity': 43}"
3645,"[2, 45, 11, 43, 38]","[3, 11, 1, 9, 12]",74,"[1, 1, 0, 0, 1]",23.311111111084365,27.8,7.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [2, 45, 11, 43, 38], 'prices': [3, 11, 1, 9, 12], 'capacity': 74}"
3646,"[28, 49, 12, 6, 22]","[1, 7, 2, 3, 19]",47,"[0, 0, 1, 1, 1]",25.000000000000526,23.4,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [28, 49, 12, 6, 22], 'prices': [1, 7, 2, 3, 19], 'capacity': 47}"
3647,"[28, 35, 39, 34, 39]","[14, 13, 5, 10, 9]",59,"[1, 1, 0, 0, 0]",25.514285714349548,35.0,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [28, 35, 39, 34, 39], 'prices': [14, 13, 5, 10, 9], 'capacity': 59}"
3648,"[34, 42, 16, 30, 19]","[17, 15, 16, 16, 17]",85,"[1, 0, 1, 1, 1]",59.00000000003086,28.2,16.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 42, 16, 30, 19], 'prices': [17, 15, 16, 16, 17], 'capacity': 85}"
3649,"[7, 12, 10, 29, 10]","[12, 2, 1, 3, 11]",31,"[1, 1, 0, 0, 1]",25.206896551715385,13.6,5.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [7, 12, 10, 29, 10], 'prices': [12, 2, 1, 3, 11], 'capacity': 31}"
3650,"[46, 46, 13, 44, 31]","[18, 16, 4, 15, 9]",56,"[1, 0, 0, 0, 0]",21.478260871165794,36.0,12.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [46, 46, 13, 44, 31], 'prices': [18, 16, 4, 15, 9], 'capacity': 56}"
3651,"[17, 38, 17, 4, 20]","[2, 14, 8, 1, 18]",72,"[0, 1, 1, 0, 1]",38.8947368421129,19.2,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 38, 17, 4, 20], 'prices': [2, 14, 8, 1, 18], 'capacity': 72}"
3652,"[9, 22, 20, 10, 18]","[4, 12, 5, 12, 1]",99,"[1, 1, 1, 1, 1]",34.0,15.8,6.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [9, 22, 20, 10, 18], 'prices': [4, 12, 5, 12, 1], 'capacity': 99}"
3653,"[32, 4, 17, 11, 27]","[8, 7, 17, 7, 16]",63,"[0, 1, 1, 1, 1]",47.999999999900155,18.2,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [32, 4, 17, 11, 27], 'prices': [8, 7, 17, 7, 16], 'capacity': 63}"
3654,"[12, 11, 16, 15, 15]","[1, 14, 16, 16, 19]",43,"[0, 1, 0, 1, 1]",51.00000000003644,13.8,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [12, 11, 16, 15, 15], 'prices': [1, 14, 16, 16, 19], 'capacity': 43}"
3655,"[5, 12, 22, 8, 26]","[1, 11, 2, 8, 18]",65,"[1, 1, 1, 1, 1]",39.2727272727051,14.6,8.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 12, 22, 8, 26], 'prices': [1, 11, 2, 8, 18], 'capacity': 65}"
3656,"[45, 46, 42, 10, 17]","[16, 5, 6, 2, 5]",86,"[1, 0, 0, 1, 1]",24.99999999999862,32.0,6.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 46, 42, 10, 17], 'prices': [16, 5, 6, 2, 5], 'capacity': 86}"
3657,"[17, 10, 19, 3, 33]","[8, 16, 6, 15, 19]",97,"[1, 1, 1, 1, 1]",64.0,16.4,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 10, 19, 3, 33], 'prices': [8, 16, 6, 15, 19], 'capacity': 97}"
3658,"[38, 19, 47, 34, 7]","[11, 7, 3, 17, 3]",56,"[0, 1, 0, 1, 1]",25.526315789426988,29.0,8.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [38, 19, 47, 34, 7], 'prices': [11, 7, 3, 17, 3], 'capacity': 56}"
3659,"[36, 38, 47, 28, 33]","[12, 7, 9, 9, 13]",56,"[1, 0, 0, 0, 1]",20.66666666650434,36.4,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 38, 47, 28, 33], 'prices': [12, 7, 9, 9, 13], 'capacity': 56}"
3660,"[48, 41, 6, 19, 34]","[9, 15, 5, 9, 8]",82,"[0, 1, 1, 1, 0]",32.76470588232895,29.6,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [48, 41, 6, 19, 34], 'prices': [9, 15, 5, 9, 8], 'capacity': 82}"
3661,"[37, 30, 46, 12, 7]","[11, 19, 15, 8, 1]",69,"[0, 1, 1, 1, 0]",35.80434782597833,26.4,10.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [37, 30, 46, 12, 7], 'prices': [11, 19, 15, 8, 1], 'capacity': 69}"
3662,"[25, 21, 15, 22, 11]","[15, 14, 18, 18, 17]",17,"[0, 0, 0, 0, 1]",24.200000000161857,18.8,16.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 21, 15, 22, 11], 'prices': [15, 14, 18, 18, 17], 'capacity': 17}"
3663,"[13, 35, 9, 26, 38]","[7, 9, 13, 11, 1]",33,"[1, 0, 1, 0, 0]",24.65384615386407,24.2,8.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 35, 9, 26, 38], 'prices': [7, 9, 13, 11, 1], 'capacity': 33}"
3664,"[13, 32, 41, 38, 13]","[14, 2, 16, 14, 17]",76,"[1, 0, 1, 0, 1]",50.31578947375503,27.4,12.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 32, 41, 38, 13], 'prices': [14, 2, 16, 14, 17], 'capacity': 76}"
